,Frequency,Voltage
0,30.0,"0.000583652
"
1,30.0,"0.000526432
"
2,30.0,"0.000522617
"
3,30.0,"0.000530247
"
4,30.0,"0.000526432
"
5,30.0,"0.000526432
"
6,30.0,"0.000526432
"
7,30.0,"0.000534061
"
8,30.0,"0.000534061
"
9,30.0,"0.000526432
"
10,2070.0,"0.0281488
"
11,2070.0,"0.0290414
"
12,2070.0,"0.0291978
"
13,2070.0,"0.0290719
"
14,2070.0,"0.0290567
"
15,2070.0,"0.0291101
"
16,2070.0,"0.0290719
"
17,2070.0,"0.0290147
"
18,2070.0,"0.0290529
"
19,2070.0,"0.0291063
"
20,4110.0,"0.0388758
"
21,4110.0,"0.0392878
"
22,4110.0,"0.0393412
"
23,4110.0,"0.0393527
"
24,4110.0,"0.0393908
"
25,4110.0,"0.039387
"
26,4110.0,"0.0396235
"
27,4110.0,"0.0394671
"
28,4110.0,"0.0394099
"
29,4110.0,"0.0394099
"
30,6150.0,"0.040642
"
31,6150.0,"0.0410082
"
32,6150.0,"0.0408976
"
33,6150.0,"0.0408671
"
34,6150.0,"0.0409815
"
35,6150.0,"0.0408404
"
36,6150.0,"0.0409091
"
37,6150.0,"0.0408251
"
38,6150.0,"0.0408366
"
39,6150.0,"0.0408518
"
40,8190.0,"0.0394557
"
41,8190.0,"0.0391505
"
42,8190.0,"0.0391886
"
43,8190.0,"0.0392001
"
44,8190.0,"0.0392306
"
45,8190.0,"0.0392153
"
46,8190.0,"0.0393031
"
47,8190.0,"0.0392916
"
48,8190.0,"0.0392649
"
49,8190.0,"0.0392764
"
50,10231.0,"0.036648
"
51,10231.0,"0.036587
"
52,10231.0,"0.0365984
"
53,10231.0,"0.0365717
"
54,10231.0,"0.0365183
"
55,10231.0,"0.0365946
"
56,10231.0,"0.0365565
"
57,10231.0,"0.0366633
"
58,10231.0,"0.0365717
"
59,10231.0,"0.0365717
"
60,12271.0,"0.033787
"
61,12271.0,"0.0337832
"
62,12271.0,"0.0338099
"
63,12271.0,"0.0337565
"
64,12271.0,"0.0338328
"
65,12271.0,"0.0337069
"
66,12271.0,"0.0337794
"
67,12271.0,"0.0337107
"
68,12271.0,"0.0337756
"
69,12271.0,"0.0337145
"
70,14311.0,"0.0311586
"
71,14311.0,"0.0310403
"
72,14311.0,"0.0310746
"
73,14311.0,"0.0310861
"
74,14311.0,"0.0310556
"
75,14311.0,"0.0310479
"
76,14311.0,"0.0309945
"
77,14311.0,"0.031128
"
78,14311.0,"0.0309983
"
79,14311.0,"0.0310441
"
80,16351.0,"0.0286523
"
81,16351.0,"0.0286371
"
82,16351.0,"0.0285302
"
83,16351.0,"0.0286638
"
84,16351.0,"0.0285226
"
85,16351.0,"0.0286638
"
86,16351.0,"0.0285836
"
87,16351.0,"0.0286752
"
88,16351.0,"0.0286523
"
89,16351.0,"0.0286256
"
90,18391.0,"0.0265352
"
91,18391.0,"0.0264589
"
92,18391.0,"0.0264245
"
93,18391.0,"0.0264055
"
94,18391.0,"0.0263826
"
95,18391.0,"0.0263902
"
96,18391.0,"0.0264016
"
97,18391.0,"0.0263788
"
98,18391.0,"0.026394
"
99,18391.0,"0.0264283
"
100,20432.0,"0.0244828
"
101,20432.0,"0.0243722
"
102,20432.0,"0.0244142
"
103,20432.0,"0.0243837
"
104,20432.0,"0.024479
"
105,20432.0,"0.0244523
"
106,20432.0,"0.024357
"
107,20432.0,"0.0244256
"
108,20432.0,"0.0244256
"
109,20432.0,"0.0244828
"
110,22472.0,"0.0227586
"
111,22472.0,"0.0226976
"
112,22472.0,"0.022751
"
113,22472.0,"0.0227319
"
114,22472.0,"0.0226861
"
115,22472.0,"0.022648
"
116,22472.0,"0.0227052
"
117,22472.0,"0.0227624
"
118,22472.0,"0.0227624
"
119,22472.0,"0.0226899
"
120,24512.0,"0.0212556
"
121,24512.0,"0.0212404
"
122,24512.0,"0.0211679
"
123,24512.0,"0.0211679
"
124,24512.0,"0.0212022
"
125,24512.0,"0.0211755
"
126,24512.0,"0.0212213
"
127,24512.0,"0.0212251
"
128,24512.0,"0.0211641
"
129,24512.0,"0.0211755
"
130,26552.0,"0.019909
"
131,26552.0,"0.0198518
"
132,26552.0,"0.0197755
"
133,26552.0,"0.0198594
"
134,26552.0,"0.0197831
"
135,26552.0,"0.019909
"
136,26552.0,"0.0198747
"
137,26552.0,"0.0199205
"
138,26552.0,"0.0198594
"
139,26552.0,"0.0198518
"
140,28592.0,"0.0187074
"
141,28592.0,"0.0186654
"
142,28592.0,"0.0187036
"
143,28592.0,"0.018612
"
144,28592.0,"0.0186158
"
145,28592.0,"0.0186883
"
146,28592.0,"0.0187036
"
147,28592.0,"0.0186502
"
148,28592.0,"0.0186425
"
149,28592.0,"0.0186158
"
150,30633.0,"0.0176278
"
151,30633.0,"0.017563
"
152,30633.0,"0.0175859
"
153,30633.0,"0.0175401
"
154,30633.0,"0.0175401
"
155,30633.0,"0.0176126
"
156,30633.0,"0.0175554
"
157,30633.0,"0.0175821
"
158,30633.0,"0.0176355
"
159,30633.0,"0.0175706
"
160,32673.0,"0.0167009
"
161,32673.0,"0.0166932
"
162,32673.0,"0.0166131
"
163,32673.0,"0.016678
"
164,32673.0,"0.0166436
"
165,32673.0,"0.0166055
"
166,32673.0,"0.0165673
"
167,32673.0,"0.0166398
"
168,32673.0,"0.0166436
"
169,32673.0,"0.016636
"
170,34713.0,"0.0158082
"
171,34713.0,"0.0157357
"
172,34713.0,"0.0157624
"
173,34713.0,"0.0158349
"
174,34713.0,"0.0157624
"
175,34713.0,"0.0157586
"
176,34713.0,"0.0157357
"
177,34713.0,"0.0157739
"
178,34713.0,"0.0156862
"
179,34713.0,"0.0156823
"
180,36753.0,"0.0150071
"
181,36753.0,"0.0149994
"
182,36753.0,"0.014946
"
183,36753.0,"0.0149384
"
184,36753.0,"0.0149727
"
185,36753.0,"0.0149499
"
186,36753.0,"0.0150643
"
187,36753.0,"0.0149727
"
188,36753.0,"0.0150071
"
189,36753.0,"0.0148926
"
190,38793.0,"0.0142861
"
191,38793.0,"0.0142518
"
192,38793.0,"0.0142747
"
193,38793.0,"0.0142327
"
194,38793.0,"0.0142594
"
195,38793.0,"0.014309
"
196,38793.0,"0.0142899
"
197,38793.0,"0.014206
"
198,38793.0,"0.0142937
"
199,38793.0,"0.0141907
"
200,40834.0,"0.0135575
"
201,40834.0,"0.0136262
"
202,40834.0,"0.0136262
"
203,40834.0,"0.0136109
"
204,40834.0,"0.0135918
"
205,40834.0,"0.0136033
"
206,40834.0,"0.0136262
"
207,40834.0,"0.0136109
"
208,40834.0,"0.0135689
"
209,40834.0,"0.0136262
"
210,42874.0,"0.0130158
"
211,42874.0,"0.0130387
"
212,42874.0,"0.0129967
"
213,42874.0,"0.0130349
"
214,42874.0,"0.0130158
"
215,42874.0,"0.013012
"
216,42874.0,"0.0129662
"
217,42874.0,"0.0129891
"
218,42874.0,"0.0129777
"
219,42874.0,"0.0130044
"
220,44914.0,"0.0125046
"
221,44914.0,"0.0125008
"
222,44914.0,"0.012455
"
