,Frequency,Voltage
0,30.0,"0.0004921
"
1,30.0,"0.000530247
"
2,30.0,"0.000526432
"
3,30.0,"0.000530247
"
4,30.0,"0.000526432
"
5,30.0,"0.000526432
"
6,30.0,"0.000522617
"
7,30.0,"0.000526432
"
8,30.0,"0.000530247
"
9,30.0,"0.000537876
"
10,2070.0,"0.0273477
"
11,2070.0,"0.0288965
"
12,2070.0,"0.0290986
"
13,2070.0,"0.0290414
"
14,2070.0,"0.0290643
"
15,2070.0,"0.0290338
"
16,2070.0,"0.0289613
"
17,2070.0,"0.0289537
"
18,2070.0,"0.0290529
"
19,2070.0,"0.0291444
"
20,4110.0,"0.0386965
"
21,4110.0,"0.0392535
"
22,4110.0,"0.0394251
"
23,4110.0,"0.0393679
"
24,4110.0,"0.0394442
"
25,4110.0,"0.0393221
"
26,4110.0,"0.0392802
"
27,4110.0,"0.039345
"
28,4110.0,"0.039345
"
29,4110.0,"0.0394518
"
30,6150.0,"0.0404894
"
31,6150.0,"0.0407031
"
32,6150.0,"0.0407374
"
33,6150.0,"0.0407374
"
34,6150.0,"0.0406382
"
35,6150.0,"0.0406649
"
36,6150.0,"0.0407832
"
37,6150.0,"0.040684
"
38,6150.0,"0.0408251
"
39,6150.0,"0.0407603
"
40,8190.0,"0.0389063
"
41,8190.0,"0.0390513
"
42,8190.0,"0.0390818
"
43,8190.0,"0.0390818
"
44,8190.0,"0.0391886
"
45,8190.0,"0.0389979
"
46,8190.0,"0.0390551
"
47,8190.0,"0.0391352
"
48,8190.0,"0.0391161
"
49,8190.0,"0.0391047
"
50,10231.0,"0.0365717
"
51,10231.0,"0.0364687
"
52,10231.0,"0.0364573
"
53,10231.0,"0.0363886
"
54,10231.0,"0.0366061
"
55,10231.0,"0.0363657
"
56,10231.0,"0.0364153
"
57,10231.0,"0.0363619
"
58,10231.0,"0.0365107
"
59,10231.0,"0.0364687
"
60,12271.0,"0.0336688
"
61,12271.0,"0.0336802
"
62,12271.0,"0.0336916
"
63,12271.0,"0.0337183
"
64,12271.0,"0.0335963
"
65,12271.0,"0.0336611
"
66,12271.0,"0.0335352
"
67,12271.0,"0.0336268
"
68,12271.0,"0.0336077
"
69,12271.0,"0.0336916
"
70,14311.0,"0.0309221
"
71,14311.0,"0.0309755
"
72,14311.0,"0.0310212
"
