,Frequency,Voltage
0,30.0,"9.15532e-005
"
1,30.0,"0.000514988
"
2,30.0,"0.000537876
"
3,30.0,"0.000534061
"
4,30.0,"0.000526432
"
5,30.0,"0.000537876
"
6,30.0,"0.000537876
"
7,30.0,"0.000534061
"
8,30.0,"0.000530247
"
9,30.0,"0.000526432
"
10,2070.0,"0.0272714
"
11,2070.0,"0.0290719
"
12,2070.0,"0.0292588
"
13,2070.0,"0.0291368
"
14,2070.0,"0.0290796
"
15,2070.0,"0.029133
"
16,2070.0,"0.0291826
"
17,2070.0,"0.0291253
"
18,2070.0,"0.0290452
"
19,2070.0,"0.0290948
"
20,4110.0,"0.0388262
"
21,4110.0,"0.0394938
"
22,4110.0,"0.0393069
"
23,4110.0,"0.0394595
"
24,4110.0,"0.0394213
"
25,4110.0,"0.0393794
"
26,4110.0,"0.0394442
"
27,4110.0,"0.0394366
"
28,4110.0,"0.0396082
"
29,4110.0,"0.0393641
"
30,6150.0,"0.0406916
"
31,6150.0,"0.0408709
"
32,6150.0,"0.0408823
"
33,6150.0,"0.0410235
"
34,6150.0,"0.0409739
"
35,6150.0,"0.0409434
"
36,6150.0,"0.0407298
"
37,6150.0,"0.0409586
"
38,6150.0,"0.0410159
"
39,6150.0,"0.040993
"
40,8190.0,"0.039223
"
41,8190.0,"0.0391734
"
42,8190.0,"0.0393603
"
43,8190.0,"0.0392535
"
44,8190.0,"0.0392764
"
45,8190.0,"0.0390856
"
46,8190.0,"0.039181
"
47,8190.0,"0.0391886
"
48,8190.0,"0.0392878
"
49,8190.0,"0.0391924
"
50,10231.0,"0.0365145
"
51,10231.0,"0.0367854
"
52,10231.0,"0.0367205
"
53,10231.0,"0.036442
"
54,10231.0,"0.0366023
"
55,10231.0,"0.0365565
"
56,10231.0,"0.0364687
"
57,10231.0,"0.0365069
"
58,10231.0,"0.0366518
"
59,10231.0,"0.0365946
"
60,12271.0,"0.033848
"
61,12271.0,"0.0336459
"
62,12271.0,"0.0338328
"
63,12271.0,"0.0337489
"
64,12271.0,"0.0337756
"
65,12271.0,"0.0337794
"
66,12271.0,"0.0336764
"
67,12271.0,"0.0337489
"
68,12271.0,"0.0337336
"
69,12271.0,"0.0337756
"
70,14311.0,"0.0311967
"
71,14311.0,"0.0311929
"
72,14311.0,"0.0310174
"
73,14311.0,"0.0310403
"
74,14311.0,"0.0310403
"
75,14311.0,"0.0310365
"
76,14311.0,"0.0310441
"
77,14311.0,"0.0309335
"
78,14311.0,"0.0311166
"
79,14311.0,"0.0309907
"
80,16351.0,"0.0287668
"
81,16351.0,"0.0286256
"
82,16351.0,"0.0286523
"
83,16351.0,"0.0285875
"
84,16351.0,"0.0285493
"
85,16351.0,"0.0286065
"
86,16351.0,"0.0284578
"
87,16351.0,"0.0287057
"
88,16351.0,"0.0286523
"
89,16351.0,"0.0285608
"
90,18391.0,"0.0264436
"
91,18391.0,"0.0263711
"
92,18391.0,"0.0263025
"
93,18391.0,"0.0263673
"
94,18391.0,"0.0263673
"
95,18391.0,"0.0265466
"
96,18391.0,"0.0264207
"
97,18391.0,"0.0262567
"
98,18391.0,"0.0263597
"
99,18391.0,"0.0263444
"
100,20432.0,"0.024418
"
101,20432.0,"0.0243722
"
102,20432.0,"0.0244256
"
103,20432.0,"0.0243722
"
104,20432.0,"0.0243303
"
105,20432.0,"0.0244714
"
106,20432.0,"0.0245324
"
107,20432.0,"0.0245401
"
108,20432.0,"0.0245324
"
109,20432.0,"0.0243837
"
110,22472.0,"0.0227319
"
111,22472.0,"0.0226289
"
112,22472.0,"0.0227128
"
113,22472.0,"0.0227586
"
114,22472.0,"0.022812
"
115,22472.0,"0.0226289
"
116,22472.0,"0.0227205
"
117,22472.0,"0.0227319
"
118,22472.0,"0.0227395
"
119,22472.0,"0.0227281
"
120,24512.0,"0.0212556
"
121,24512.0,"0.0211145
"
122,24512.0,"0.0212556
"
123,24512.0,"0.0212976
"
124,24512.0,"0.0211984
"
125,24512.0,"0.0211984
"
126,24512.0,"0.021084
"
127,24512.0,"0.0212442
"
128,24512.0,"0.0211412
"
129,24512.0,"0.0211984
"
130,26552.0,"0.019909
"
131,26552.0,"0.0198442
"
132,26552.0,"0.0198594
"
133,26552.0,"0.0198823
"
134,26552.0,"0.0197679
"
135,26552.0,"0.0198556
"
136,26552.0,"0.0197297
"
137,26552.0,"0.0198556
"
138,26552.0,"0.0197984
"
139,26552.0,"0.0198632
"
140,28592.0,"0.0186692
"
141,28592.0,"0.0186387
"
142,28592.0,"0.0186883
"
143,28592.0,"0.0186769
"
144,28592.0,"0.0185701
"
145,28592.0,"0.0186578
"
146,28592.0,"0.0186464
"
147,28592.0,"0.0187074
"
148,28592.0,"0.0186273
"
149,28592.0,"0.0186845
"
150,30633.0,"0.0175821
"
151,30633.0,"0.0176049
"
152,30633.0,"0.0175554
"
153,30633.0,"0.0175592
"
154,30633.0,"0.0175287
"
155,30633.0,"0.017563
"
156,30633.0,"0.0175668
"
157,30633.0,"0.0175439
"
158,30633.0,"0.0175554
"
159,30633.0,"0.0175096
"
160,32673.0,"0.0166551
"
161,32673.0,"0.0166093
"
162,32673.0,"0.0165216
"
163,32673.0,"0.0166093
"
164,32673.0,"0.016636
"
165,32673.0,"0.0166284
"
166,32673.0,"0.0166055
"
167,32673.0,"0.0166246
"
168,32673.0,"0.0165979
"
169,32673.0,"0.0165788
"
170,34713.0,"0.0157319
"
171,34713.0,"0.0157167
"
172,34713.0,"0.0157472
"
173,34713.0,"0.0157205
"
174,34713.0,"0.0157396
"
175,34713.0,"0.0157243
"
176,34713.0,"0.0157357
"
177,34713.0,"0.015751
"
178,34713.0,"0.0157548
"
179,34713.0,"0.0157357
"
180,36753.0,"0.0150109
"
181,36753.0,"0.0149575
"
182,36753.0,"0.014946
"
183,36753.0,"0.0150262
"
184,36753.0,"0.014946
"
185,36753.0,"0.0149422
"
186,36753.0,"0.0149079
"
187,36753.0,"0.0149689
"
188,36753.0,"0.0149193
"
189,36753.0,"0.015049
"
190,38793.0,"0.0143128
"
191,38793.0,"0.0141907
"
192,38793.0,"0.0142098
"
193,38793.0,"0.0142251
"
194,38793.0,"0.0142174
"
195,38793.0,"0.0142289
"
196,38793.0,"0.0142441
"
197,38793.0,"0.0142556
"
198,38793.0,"0.0142861
"
199,38793.0,"0.0142594
"
200,40834.0,"0.0135766
"
201,40834.0,"0.0135689
"
202,40834.0,"0.0135728
"
203,40834.0,"0.0135842
"
204,40834.0,"0.0136262
"
205,40834.0,"0.0135308
"
206,40834.0,"0.0136529
"
207,40834.0,"0.0136147
"
208,40834.0,"0.0136147
"
209,40834.0,"0.0136109
"
210,42874.0,"0.013073
"
211,42874.0,"0.0130349
"
212,42874.0,"0.0129891
"
213,42874.0,"0.0130005
"
214,42874.0,"0.0129891
"
215,42874.0,"0.0129548
"
216,42874.0,"0.0130082
"
217,42874.0,"0.0130349
"
218,42874.0,"0.0130082
"
219,42874.0,"0.0129853
"
220,44914.0,"0.0125123
"
221,44914.0,"0.0125123
"
222,44914.0,"0.0124856
"
223,44914.0,"0.0124627
"
224,44914.0,"0.0124779
"
225,44914.0,"0.0125123
"
226,44914.0,"0.0124779
"
227,44914.0,"0.012497
"
228,44914.0,"0.0124856
"
229,44914.0,"0.012436
"
230,46954.0,"0.0120392
"
231,46954.0,"0.011963
"
232,46954.0,"0.011963
"
233,46954.0,"0.0119706
"
234,46954.0,"0.011963
"
235,46954.0,"0.0119515
"
236,46954.0,"0.0119668
"
237,46954.0,"0.0119019
"
238,46954.0,"0.0119362
"
239,46954.0,"0.0119057
"
240,48994.0,"0.0114899
"
241,48994.0,"0.0114823
"
242,48994.0,"0.0114899
"
243,48994.0,"0.0114556
"
244,48994.0,"0.0114747
"
245,48994.0,"0.0114937
"
246,48994.0,"0.0114937
"
247,48994.0,"0.0115128
"
248,48994.0,"0.0115357
"
249,48994.0,"0.0115281
"
250,51035.0,"0.0111046
"
251,51035.0,"0.011036
"
252,51035.0,"0.011097
"
253,51035.0,"0.0110551
"
254,51035.0,"0.0111085
"
255,51035.0,"0.0111085
"
256,51035.0,"0.0111313
"
257,51035.0,"0.011097
"
258,51035.0,"0.0110398
"
259,51035.0,"0.0110283
"
260,53075.0,"0.0106583
"
261,53075.0,"0.0106583
"
262,53075.0,"0.0106698
"
263,53075.0,"0.0106278
"
264,53075.0,"0.0106202
"
265,53075.0,"0.0106431
"
266,53075.0,"0.0106507
"
267,53075.0,"0.0106545
"
268,53075.0,"0.0106812
"
269,53075.0,"0.0107079
"
270,55115.0,"0.0102845
"
271,55115.0,"0.0102273
"
272,55115.0,"0.0102158
"
273,55115.0,"0.0103264
"
274,55115.0,"0.0102463
"
275,55115.0,"0.0102845
"
276,55115.0,"0.0102692
"
277,55115.0,"0.0102921
"
278,55115.0,"0.0102959
"
279,55115.0,"0.0102769
"
280,57155.0,"0.00996786
"
281,57155.0,"0.00993353
"
282,57155.0,"0.00996786
"
283,57155.0,"0.00987631
"
284,57155.0,"0.0099526
"
285,57155.0,"0.0100098
"
286,57155.0,"0.00993353
"
287,57155.0,"0.0098992
"
288,57155.0,"0.00992972
"
289,57155.0,"0.00994879
"
290,59195.0,"0.00960928
"
291,59195.0,"0.00962454
"
292,59195.0,"0.00960928
"
293,59195.0,"0.00957495
"
294,59195.0,"0.00960547
"
295,59195.0,"0.00960928
"
296,59195.0,"0.00966269
"
297,59195.0,"0.00962073
"
298,59195.0,"0.00958639
"
299,59195.0,"0.00958258
"
300,61236.0,"0.00935751
"
301,61236.0,"0.00934225
"
302,61236.0,"0.00933844
"
303,61236.0,"0.00929266
"
304,61236.0,"0.00933081
"
305,61236.0,"0.00928122
"
306,61236.0,"0.00930029
"
307,61236.0,"0.00931174
"
308,61236.0,"0.00931937
"
309,61236.0,"0.00927359
"
310,63276.0,"0.00903708
"
311,63276.0,"0.00906378
"
312,63276.0,"0.009018
"
313,63276.0,"0.00905234
"
314,63276.0,"0.00904089
"
315,63276.0,"0.00897986
"
316,63276.0,"0.00904471
"
317,63276.0,"0.00904089
"
318,63276.0,"0.00905997
"
319,63276.0,"0.00902945
"
320,65316.0,"0.00879294
"
321,65316.0,"0.00875098
"
322,65316.0,"0.00876623
"
323,65316.0,"0.0087586
"
324,65316.0,"0.00875098
"
325,65316.0,"0.0087319
"
326,65316.0,"0.00875098
"
327,65316.0,"0.00875098
"
328,65316.0,"0.00871283
"
329,65316.0,"0.00875098
"
330,67356.0,"0.00849921
"
331,67356.0,"0.00846487
"
332,67356.0,"0.00851446
"
333,67356.0,"0.00850302
"
334,67356.0,"0.00852972
"
335,67356.0,"0.0084725
"
336,67356.0,"0.00851065
"
337,67356.0,"0.00850683
"
338,67356.0,"0.00851065
"
339,67356.0,"0.00848776
"
340,69396.0,"0.00830847
"
341,69396.0,"0.00826269
"
342,69396.0,"0.00825888
"
343,69396.0,"0.00830466
"
344,69396.0,"0.00826651
"
345,69396.0,"0.00829703
"
346,69396.0,"0.00823599
"
347,69396.0,"0.00829703
"
348,69396.0,"0.00821692
"
349,69396.0,"0.0082894
"
350,71437.0,"0.00801474
"
351,71437.0,"0.00803381
"
352,71437.0,"0.00798041
"
353,71437.0,"0.00805289
"
354,71437.0,"0.00804907
"
355,71437.0,"0.00804907
"
356,71437.0,"0.00800329
"
357,71437.0,"0.00803
"
358,71437.0,"0.00798041
"
359,71437.0,"0.00804144
"
360,73477.0,"0.00779346
"
361,73477.0,"0.00783926
"
362,73477.0,"0.00779727
"
363,73477.0,"0.00780109
"
364,73477.0,"0.00778583
"
365,73477.0,"0.00782019
"
366,73477.0,"0.00781637
"
367,73477.0,"0.00783926
"
368,73477.0,"0.00783545
"
369,73477.0,"0.00784308
"
370,75517.0,"0.00762179
"
371,75517.0,"0.00764087
"
372,75517.0,"0.00761417
"
373,75517.0,"0.0076485
"
374,75517.0,"0.00760272
"
375,75517.0,"0.00764468
"
376,75517.0,"0.00762942
"
377,75517.0,"0.00761035
"
378,75517.0,"0.00757983
"
379,75517.0,"0.00762942
"
380,77557.0,"0.00747302
"
381,77557.0,"0.00744632
"
382,77557.0,"0.00744632
"
383,77557.0,"0.00740436
"
384,77557.0,"0.0074425
"
385,77557.0,"0.0073891
"
386,77557.0,"0.00740054
"
387,77557.0,"0.00736621
"
388,77557.0,"0.00741199
"
389,77557.0,"0.00743487
"
390,79597.0,"0.00723651
"
391,79597.0,"0.00724033
"
392,79597.0,"0.00725177
"
393,79597.0,"0.00721744
"
394,79597.0,"0.00724033
"
395,79597.0,"0.0072327
"
396,79597.0,"0.00724795
"
397,79597.0,"0.00719073
"
398,79597.0,"0.00724033
"
399,79597.0,"0.00721744
"
400,81638.0,"0.00703052
"
401,81638.0,"0.00708774
"
402,81638.0,"0.00705722
"
403,81638.0,"0.00707629
"
404,81638.0,"0.00706866
"
405,81638.0,"0.00705341
"
406,81638.0,"0.00704578
"
407,81638.0,"0.00704196
"
408,81638.0,"0.00701526
"
409,81638.0,"0.00703052
"
410,83678.0,"0.00693515
"
411,83678.0,"0.00685504
"
412,83678.0,"0.00685504
"
413,83678.0,"0.00688556
"
414,83678.0,"0.00688174
"
415,83678.0,"0.00686267
"
416,83678.0,"0.00688937
"
417,83678.0,"0.00688174
"
418,83678.0,"0.00691989
"
419,83678.0,"0.00688556
"
420,85718.0,"0.0067406
"
421,85718.0,"0.00673297
"
422,85718.0,"0.00674441
"
423,85718.0,"0.00673679
"
424,85718.0,"0.00672916
"
425,85718.0,"0.0067139
"
426,85718.0,"0.00667956
"
427,85718.0,"0.00675204
"
428,85718.0,"0.00671771
"
429,85718.0,"0.00675586
"
430,87758.0,"0.00657657
"
431,87758.0,"0.00655368
"
432,87758.0,"0.0065842
"
433,87758.0,"0.00657275
"
434,87758.0,"0.00660709
"
435,87758.0,"0.00658801
"
436,87758.0,"0.00654987
"
437,87758.0,"0.00659183
"
438,87758.0,"0.00655749
"
439,87758.0,"0.00659183
"
440,89798.0,"0.00645068
"
441,89798.0,"0.00644305
"
442,89798.0,"0.00640491
"
443,89798.0,"0.0064545
"
444,89798.0,"0.00641635
"
445,89798.0,"0.00643542
"
446,89798.0,"0.00641635
"
447,89798.0,"0.00643924
"
448,89798.0,"0.00640872
"
449,89798.0,"0.0064545
"
450,91839.0,"0.0063248
"
451,91839.0,"0.00629428
"
452,91839.0,"0.00630572
"
453,91839.0,"0.00629809
"
454,91839.0,"0.00627902
"
455,91839.0,"0.00632098
"
456,91839.0,"0.00628284
"
457,91839.0,"0.00627139
"
458,91839.0,"0.00627521
"
459,91839.0,"0.00627902
"
460,93879.0,"0.0061684
"
461,93879.0,"0.00616458
"
462,93879.0,"0.00614169
"
463,93879.0,"0.00610736
"
464,93879.0,"0.00615695
"
465,93879.0,"0.00615695
"
466,93879.0,"0.00619891
"
467,93879.0,"0.0061951
"
468,93879.0,"0.00614932
"
469,93879.0,"0.00617221
"
470,95919.0,"0.00602344
"
471,95919.0,"0.00602725
"
472,95919.0,"0.00606158
"
473,95919.0,"0.00601962
"
474,95919.0,"0.00601581
"
475,95919.0,"0.00599292
"
476,95919.0,"0.00604632
"
477,95919.0,"0.00602344
"
478,95919.0,"0.00606158
"
479,95919.0,"0.00601962
"
480,97959.0,"0.00585178
"
481,97959.0,"0.00584796
"
482,97959.0,"0.00588611
"
483,97959.0,"0.00585559
"
484,97959.0,"0.00591281
"
485,97959.0,"0.00592044
"
486,97959.0,"0.0058594
"
487,97959.0,"0.005909
"
488,97959.0,"0.0058594
"
489,97959.0,"0.00589755
"
490,100000.0,"0.00577167
"
491,100000.0,"0.00575641
"
492,100000.0,"0.00574878
"
493,100000.0,"0.00573352
"
494,100000.0,"0.00577548
"
495,100000.0,"0.00572589
"
496,100000.0,"0.00572589
"
497,100000.0,"0.00577548
"
498,100000.0,"0.00575641
"
499,100000.0,"0.00574878
"
