,Frequency,Voltage
0,30.0,"8.01091e-005
"
1,30.0,"0.000522617
"
2,30.0,"0.000545505
"
3,30.0,"0.000537876
"
4,30.0,"0.000534061
"
5,30.0,"0.000534061
"
6,30.0,"0.000522617
"
7,30.0,"0.000537876
"
8,30.0,"0.000541691
"
9,30.0,"0.000530247
"
10,2070.0,"0.0276109
"
11,2070.0,"0.0290452
"
12,2070.0,"0.0291253
"
13,2070.0,"0.0291673
"
14,2070.0,"0.0290948
"
15,2070.0,"0.0289956
"
16,2070.0,"0.0291597
"
17,2070.0,"0.0291787
"
18,2070.0,"0.0290529
"
19,2070.0,"0.0291177
"
20,4110.0,"0.0386431
"
21,4110.0,"0.0395091
"
22,4110.0,"0.0395548
"
23,4110.0,"0.0395358
"
24,4110.0,"0.039448
"
25,4110.0,"0.0394099
"
26,4110.0,"0.0394366
"
27,4110.0,"0.0395052
"
28,4110.0,"0.0394862
"
29,4110.0,"0.0394061
"
30,6150.0,"0.0407374
"
31,6150.0,"0.0408099
"
32,6150.0,"0.0409968
"
33,6150.0,"0.0408709
"
34,6150.0,"0.0409815
"
35,6150.0,"0.0408518
"
36,6150.0,"0.041012
"
37,6150.0,"0.0409396
"
38,6150.0,"0.0408938
"
39,6150.0,"0.0409586
"
40,8190.0,"0.0392764
"
41,8190.0,"0.0391352
"
42,8190.0,"0.0392535
"
43,8190.0,"0.0393336
"
44,8190.0,"0.0392535
"
45,8190.0,"0.0392764
"
46,8190.0,"0.039242
"
47,8190.0,"0.0393755
"
48,8190.0,"0.0392153
"
49,8190.0,"0.0391734
"
50,10231.0,"0.03669
"
51,10231.0,"0.0366213
"
52,10231.0,"0.0365565
"
53,10231.0,"0.0365984
"
54,10231.0,"0.036648
"
55,10231.0,"0.0366633
"
56,10231.0,"0.0365832
"
57,10231.0,"0.0366442
"
58,10231.0,"0.0366862
"
59,10231.0,"0.0366633
"
60,12271.0,"0.0338252
"
61,12271.0,"0.0338442
"
62,12271.0,"0.0337908
"
63,12271.0,"0.0336993
"
64,12271.0,"0.0336955
"
65,12271.0,"0.0337183
"
66,12271.0,"0.0337679
"
67,12271.0,"0.0337222
"
68,12271.0,"0.0336802
"
69,12271.0,"0.0337183
"
70,14311.0,"0.0312463
"
71,14311.0,"0.0309411
"
72,14311.0,"0.0311242
"
73,14311.0,"0.031067
"
74,14311.0,"0.031067
"
75,14311.0,"0.0310594
"
76,14311.0,"0.0310136
"
77,14311.0,"0.0310403
"
78,14311.0,"0.0311242
"
79,14311.0,"0.0309907
"
80,16351.0,"0.0288087
"
81,16351.0,"0.0285188
"
82,16351.0,"0.0285226
"
83,16351.0,"0.0285417
"
84,16351.0,"0.0286027
"
85,16351.0,"0.0285341
"
86,16351.0,"0.0285684
"
87,16351.0,"0.0285684
"
88,16351.0,"0.0286714
"
89,16351.0,"0.0285417
"
90,18391.0,"0.026539
"
91,18391.0,"0.0263101
"
92,18391.0,"0.0263559
"
93,18391.0,"0.0263025
"
94,18391.0,"0.0263711
"
95,18391.0,"0.0264322
"
96,18391.0,"0.0264016
"
97,18391.0,"0.0264016
"
98,18391.0,"0.0263406
"
99,18391.0,"0.0263749
"
100,20432.0,"0.0245553
"
101,20432.0,"0.0245324
"
102,20432.0,"0.0245134
"
103,20432.0,"0.0244218
"
104,20432.0,"0.0243989
"
105,20432.0,"0.0244409
"
106,20432.0,"0.0244142
"
107,20432.0,"0.0244638
"
108,20432.0,"0.0242845
"
109,20432.0,"0.0244676
"
110,22472.0,"0.0228158
"
111,22472.0,"0.0227243
"
112,22472.0,"0.0225908
"
113,22472.0,"0.0226289
"
114,22472.0,"0.0227968
"
115,22472.0,"0.0227395
"
116,22472.0,"0.0227357
"
117,22472.0,"0.0226938
"
118,22472.0,"0.0226709
"
119,22472.0,"0.0226899
"
120,24512.0,"0.0212404
"
121,24512.0,"0.0212137
"
122,24512.0,"0.0212289
"
123,24512.0,"0.0212022
"
124,24512.0,"0.0212098
"
125,24512.0,"0.0211679
"
126,24512.0,"0.0211526
"
127,24512.0,"0.0211526
"
128,24512.0,"0.0211564
"
129,24512.0,"0.021248
"
130,26552.0,"0.0198823
"
131,26552.0,"0.0198365
"
132,26552.0,"0.0198175
"
133,26552.0,"0.0199624
"
134,26552.0,"0.0198022
"
135,26552.0,"0.0198823
"
136,26552.0,"0.0198556
"
137,26552.0,"0.0198861
"
138,26552.0,"0.019787
"
139,26552.0,"0.0198823
"
140,28592.0,"0.018593
"
141,28592.0,"0.0186273
"
142,28592.0,"0.0186425
"
143,28592.0,"0.0186273
"
144,28592.0,"0.0187227
"
145,28592.0,"0.018715
"
146,28592.0,"0.0185586
"
147,28592.0,"0.0186082
"
148,28592.0,"0.0186731
"
149,28592.0,"0.0186349
"
150,30633.0,"0.0176164
"
151,30633.0,"0.0175592
"
152,30633.0,"0.0175477
"
153,30633.0,"0.0175668
"
154,30633.0,"0.0175859
"
155,30633.0,"0.0175706
"
156,30633.0,"0.0176049
"
157,30633.0,"0.0175287
"
158,30633.0,"0.0176278
"
159,30633.0,"0.0175592
"
160,32673.0,"0.0166208
"
161,32673.0,"0.0165712
"
162,32673.0,"0.0165826
"
163,32673.0,"0.0166627
"
164,32673.0,"0.0166017
"
165,32673.0,"0.0166093
"
166,32673.0,"0.0167276
"
167,32673.0,"0.0166169
"
168,32673.0,"0.0165597
"
169,32673.0,"0.0166436
"
170,34713.0,"0.0157892
"
171,34713.0,"0.0157319
"
172,34713.0,"0.0157357
"
173,34713.0,"0.0157663
"
174,34713.0,"0.0157853
"
175,34713.0,"0.0157357
"
176,34713.0,"0.0157586
"
177,34713.0,"0.0157624
"
178,34713.0,"0.0157396
"
179,34713.0,"0.0157434
"
180,36753.0,"0.0150223
"
181,36753.0,"0.0148774
"
182,36753.0,"0.0149956
"
183,36753.0,"0.0149689
"
184,36753.0,"0.0149155
"
185,36753.0,"0.0149651
"
186,36753.0,"0.0149422
"
187,36753.0,"0.0149537
"
188,36753.0,"0.0149422
"
189,36753.0,"0.0149956
"
190,38793.0,"0.0143662
"
191,38793.0,"0.014309
"
192,38793.0,"0.0142823
"
193,38793.0,"0.014267
"
194,38793.0,"0.014206
"
195,38793.0,"0.0141411
"
196,38793.0,"0.0141907
"
197,38793.0,"0.0142823
"
198,38793.0,"0.0142632
"
199,38793.0,"0.0142213
"
200,40834.0,"0.0136529
"
201,40834.0,"0.0135766
"
202,40834.0,"0.0136185
"
203,40834.0,"0.013527
"
204,40834.0,"0.0135995
"
205,40834.0,"0.0135651
"
206,40834.0,"0.0135995
"
207,40834.0,"0.0136147
"
208,40834.0,"0.013588
"
209,40834.0,"0.0136223
"
210,42874.0,"0.0130273
"
211,42874.0,"0.0130273
"
212,42874.0,"0.0130425
"
213,42874.0,"0.0130158
"
214,42874.0,"0.0130005
"
215,42874.0,"0.0130158
"
216,42874.0,"0.0129662
"
217,42874.0,"0.0130463
"
218,42874.0,"0.01297
"
219,42874.0,"0.0130425
"
220,44914.0,"0.0124932
"
