,Frequency,Voltage
0,30.0,"8.39238e-005
"
1,30.0,"0.000518803
"
2,30.0,"0.000534061
"
3,30.0,"0.000526432
"
4,30.0,"0.000534061
"
5,30.0,"0.000526432
"
6,30.0,"0.000526432
"
7,30.0,"0.000537876
"
8,30.0,"0.000530247
"
9,30.0,"0.000541691
"
10,2070.0,"0.0274926
"
11,2070.0,"0.0291711
"
12,2070.0,"0.029152
"
13,2070.0,"0.0291826
"
14,2070.0,"0.0292054
"
15,2070.0,"0.0292436
"
16,2070.0,"0.0290757
"
17,2070.0,"0.0291368
"
18,2070.0,"0.0290719
"
19,2070.0,"0.0290986
"
20,4110.0,"0.0386469
"
21,4110.0,"0.0395586
"
22,4110.0,"0.0394099
"
23,4110.0,"0.0393984
"
24,4110.0,"0.0394709
"
25,4110.0,"0.0394671
"
26,4110.0,"0.0393832
"
27,4110.0,"0.0393908
"
28,4110.0,"0.0395739
"
29,4110.0,"0.0395319
"
30,6150.0,"0.0407221
"
31,6150.0,"0.0409205
"
32,6150.0,"0.0408061
"
33,6150.0,"0.0407908
"
34,6150.0,"0.0408556
"
35,6150.0,"0.0408518
"
36,6150.0,"0.0408137
"
37,6150.0,"0.0409205
"
38,6150.0,"0.0407526
"
39,6150.0,"0.0409167
"
40,8190.0,"0.039242
"
41,8190.0,"0.0392764
"
42,8190.0,"0.039284
"
43,8190.0,"0.0392382
"
44,8190.0,"0.0392382
"
45,8190.0,"0.0393488
"
46,8190.0,"0.0392382
"
47,8190.0,"0.0392878
"
48,8190.0,"0.0392916
"
49,8190.0,"0.0392077
"
50,10231.0,"0.0367548
"
51,10231.0,"0.0366786
"
52,10231.0,"0.0364687
"
53,10231.0,"0.0365107
"
54,10231.0,"0.0365756
"
55,10231.0,"0.0365183
"
56,10231.0,"0.0366061
"
57,10231.0,"0.0366251
"
58,10231.0,"0.0366328
"
59,10231.0,"0.0366595
"
60,12271.0,"0.0338671
"
61,12271.0,"0.0336916
"
62,12271.0,"0.0337298
"
63,12271.0,"0.033787
"
64,12271.0,"0.0338404
"
65,12271.0,"0.0336077
"
66,12271.0,"0.0338786
"
67,12271.0,"0.0338061
"
68,12271.0,"0.033787
"
69,12271.0,"0.033787
"
70,14311.0,"0.0312082
"
71,14311.0,"0.0310594
"
72,14311.0,"0.0309793
"
73,14311.0,"0.031067
"
74,14311.0,"0.0309793
"
75,14311.0,"0.0310594
"
76,14311.0,"0.0309221
"
77,14311.0,"0.0309869
"
78,14311.0,"0.0311357
"
79,14311.0,"0.0310937
"
80,16351.0,"0.0286294
"
81,16351.0,"0.0285417
"
82,16351.0,"0.0285608
"
83,16351.0,"0.0286485
"
84,16351.0,"0.0286256
"
85,16351.0,"0.0284997
"
86,16351.0,"0.0285722
"
87,16351.0,"0.0286256
"
88,16351.0,"0.0285989
"
89,16351.0,"0.0286027
"
90,18391.0,"0.0264131
"
91,18391.0,"0.0263902
"
92,18391.0,"0.0264589
"
93,18391.0,"0.026394
"
94,18391.0,"0.0263788
"
95,18391.0,"0.0263788
"
96,18391.0,"0.026394
"
97,18391.0,"0.0264207
"
98,18391.0,"0.0263406
"
99,18391.0,"0.0263559
"
100,20432.0,"0.0246011
"
101,20432.0,"0.0244027
"
102,20432.0,"0.0244485
"
103,20432.0,"0.0244066
"
104,20432.0,"0.0244523
"
105,20432.0,"0.0244027
"
106,20432.0,"0.0244142
"
107,20432.0,"0.0244485
"
108,20432.0,"0.0243303
"
109,20432.0,"0.0244828
"
110,22472.0,"0.0228349
"
111,22472.0,"0.0228006
"
112,22472.0,"0.0227014
"
113,22472.0,"0.0227128
"
114,22472.0,"0.0228044
"
115,22472.0,"0.0226823
"
116,22472.0,"0.0227128
"
117,22472.0,"0.0227205
"
118,22472.0,"0.0227014
"
119,22472.0,"0.0226709
"
120,24512.0,"0.0212938
"
121,24512.0,"0.0212289
"
122,24512.0,"0.0211793
"
123,24512.0,"0.0212175
"
124,24512.0,"0.0211717
"
125,24512.0,"0.0211755
"
126,24512.0,"0.0211526
"
127,24512.0,"0.0212518
"
128,24512.0,"0.0211641
"
129,24512.0,"0.0211602
"
130,26552.0,"0.0198632
"
131,26552.0,"0.0197793
"
132,26552.0,"0.019787
"
133,26552.0,"0.0199205
"
134,26552.0,"0.0198327
"
135,26552.0,"0.0198404
"
136,26552.0,"0.0198632
"
137,26552.0,"0.0198632
"
138,26552.0,"0.0198556
"
139,26552.0,"0.0198556
"
140,28592.0,"0.0186578
"
141,28592.0,"0.018654
"
142,28592.0,"0.0186616
"
143,28592.0,"0.0186692
"
144,28592.0,"0.0186502
"
145,28592.0,"0.0186158
"
146,28592.0,"0.0186235
"
147,28592.0,"0.0186502
"
148,28592.0,"0.0186197
"
149,28592.0,"0.0186692
"
150,30633.0,"0.0176393
"
151,30633.0,"0.0176316
"
152,30633.0,"0.0175859
"
153,30633.0,"0.0175859
"
154,30633.0,"0.0176202
"
155,30633.0,"0.0175592
"
156,30633.0,"0.0174676
"
157,30633.0,"0.0176202
"
158,30633.0,"0.0175935
"
159,30633.0,"0.0176393
"
160,32673.0,"0.0166093
"
161,32673.0,"0.0165826
"
162,32673.0,"0.0165826
"
163,32673.0,"0.0165483
"
164,32673.0,"0.0165521
"
165,32673.0,"0.0166246
"
166,32673.0,"0.0166589
"
167,32673.0,"0.0165826
"
168,32673.0,"0.0166169
"
169,32673.0,"0.0166665
"
170,34713.0,"0.0157624
"
171,34713.0,"0.0157701
"
172,34713.0,"0.0157052
"
173,34713.0,"0.0157357
"
174,34713.0,"0.0157319
"
175,34713.0,"0.0156823
"
176,34713.0,"0.0157319
"
177,34713.0,"0.0157434
"
178,34713.0,"0.0157167
"
179,34713.0,"0.0157624
"
180,36753.0,"0.0149689
"
181,36753.0,"0.0149689
"
182,36753.0,"0.0149918
"
183,36753.0,"0.0149956
"
184,36753.0,"0.0149689
"
185,36753.0,"0.0150185
"
186,36753.0,"0.0149384
"
187,36753.0,"0.0150033
"
188,36753.0,"0.0149613
"
189,36753.0,"0.0148965
"
190,38793.0,"0.0142708
"
191,38793.0,"0.0142022
"
192,38793.0,"0.014309
"
193,38793.0,"0.0142327
"
194,38793.0,"0.0141793
"
195,38793.0,"0.0142136
"
196,38793.0,"0.014267
"
